"Change
Ind.","Valid
From","Valid
Until",ID,Airway,From,To,"Point or
Airspace",Utilization,"Time
Applicability",Categorisation,"Operational
Goal",Remarks,ATC Unit,NAS/FAB,"Release
Date","Special Event and 
Crisis"
,,,NM2125,,,,"(EDUUUTAS, EDMMCTAW)","NOT AVBL FOR TFC
DEP (LEAM, LEBL, LEIB, LEMG, LEMH, LEPA, LEVC) AND-THEN ARR LKPR EXC FLT-TYPE (M)","SAT-SUN
(03:00-22:00)",C,"Network Measure 2025 - to offload core EDUU
Traffic should route VIA EDUUUTAW or VIA LKAA","
","EDUUUACC, EDMMCACC",NM,14 MAR 2025,Summer2025
,,,NM2126,,,,"(EDUUALP1L, EDUUCHI1K, EDMMZUG, EDMMFUE, EDMMSTA, EDMMTEG, EDMMTRU)","NOT AVBL FOR TFC
DEP (LEAM, LEBL, LEIB, LEMG, LEMH, LEPA, LEVC) AND-THEN ARR LKPR EXC FLT-TYPE (M)","MON-FRI
(03:00-22:00)",C,Network Measure 2025 - to offload core EDUU,"Possible suspension on D-1 due to convective weather
","EDUUUACC, EDMMCACC",NM,14 MAR 2025,Summer2025
,,,NM2127,,,,"(EDUUUTAS, EDMMCTAW)","NOT AVBL FOR TFC
DEP (EE**, EV**, EY**, EP** EXC (EPWA, EPMO)) AND-THEN  ARR (LI**, LE**, GM**, LP**EXC LPMA) EXC FLT-TYPE(M)","(03:00-22:00)_x000D_
",C,Network Measure 2025 - to offload core area ,Possible suspension on D-1 due to convective weather,EDUUUACC,NM,14 MAR 2025,Summer2025
,,,NM2128,,,,"(EDUUUTAS, LFEEURMN, EDMMCTAW, EDYYBUTA)","NOT AVBL FOR TFC
1. DEP (MANCHESTER_GROUP, SCOTTISH_GROUP, EGTC, EGUN, EGUL, EGNX, EGNT, EIDW, EH**) AND-THEN ARR LOWW EXC_x000D_
    a. FLT-TYPE (M)_x000D_
    b. EXC DEP (EHEH, EHBK)","(03:00-22:00)_x000D_
_x000D_
",C,"To avoid critically loaded listed sectors.
Some traffic may use routes  via TIVUN and then OKG/ENITA or via NOMKA, EDUUSAL1A or north of.",,EDUUUACC,NM,06 MAY 2025,Summer2025
,,,NM2130,,,,"(EDUUUTAS, EDMMCTAW)","NOT AVBL FOR TFC
DEP LG** AND-THEN  ARR (SCOTTISH_GROUP, MANCHESTER_GROUP) EXC FLT-TYPE (M)",(03:00-22:00),C,"Network Measure 2025 - to offload EDUUUTAS during Summer 2025
WX cancellation 03:00-22:00",,EDUUUACC,NM,14 MAR 2025,Summer2025
,,,NM2179,,,,"(EDUUALP1L, EDMMZUG, EDMMFUE, EDMMSTA, EDMMTEG)","NOT AVBL FOR TFC
1. ARR (LIML, LIMC, LIME) & VIA (EDUUUTAW, EDUUUTAC)        
2. ARR LFM* & VIA (EDUUUTAW, EDUUUTAC)",H24,C,"Network Measure 2025 - to offload EDUUUTAS 
Traffic shall route West of EDUUALP1L or could cross EDUUALP1L as long as it does not crosses EDUUUTAW, EDUUUTAC before.",,EDUUACC,NM,14 MAR 2025,Summer2025
,,,NM2181,,,,"(EDUUUTAS, EDMMCTAW)","NOT AVBL FOR TFC
1. VIA BRENO_x000D_
    a. DEP LIM* AND-THEN ARR (EDDV, EDDW, EDDH, EDDL, EDDK)_x000D_
    b. ARR (EBBR, EBCI)_x000D_
    c. ARR (EPKK, EPKT, EPWA, EPRZ, EPLB)",H24,C,Network Measure 2025 - to offload EDUUUTAS ,This traffic shall file via LSAZCTA/UTA,EDUUUAC,NM,14 MAR 2025,Summer2025
,,,NM2182,,,,"(EDUUUTAS, EDMMCTAW)","NOT AVBL FOR TFC
1. VIA (SOTOV, UNIMI)_x000D_
    a. DEP LIM* AND-THEN ARR (EDDV, EDDW, EDDH, EDDF, EDDL, EDDK, EDFH, EB**, EH**)_x000D_
    b. VIA HOC",H24,C,Network Measure 2025 - to offload EDUUUTAS ,This traffic shall file via LSAZCTA/UTA,EDUUUAC,NM,14 MAR 2025,Summer2025
,,,NM2183,,,,"(EDUUALP1L, EDMMFUE, EDMMZUG)","NOT AVBL FOR TFC
1. ARR EDDS
    a. DEP (LTAI, LTFJ, LTFM, LYBE)
    b. DEP (LIE*, LIR*)","1. a. H24
1. b. MON-THU (03:00-06:00) & (15:00-22:00) & FRI (10:00)-MON (03:00)",C,Network Measure 2025 - to offload EDUUUTAS ,This traffic shall file via LSAZCTA/UTA,EDUUUAC,NM,14 MAR 2025,Summer2025
,,,NM2184,,,,LHCCFIR,"NOT AVBL FOR TFC
DEP (EDDF, EDDL) AND-THEN ARR (LTAI, LTBS)",H24,C,Network Measure 2025 - to offload LHCCACC,Possible suspension on D-1 due to convective weather,LHCCACC,NM,14 MAR 2025,Summer2025
,,,NM2186,,,,LHCCFIR,"NOT AVBL FOR TFC
DEP (EGKK, EGCC) AND-THEN ARR (LTAI, LTBS)",H24,C,Network Measure 2025 - to offload LHCCACC,Possible suspension on D-1 due to convective weather,LHCCACC,NM,14 MAR 2025,Summer2025
,,,NM2187,,,,LHCCEAST,"NOT AVBL FOR TFC
DEP (EGKK, EGSS) AND-THEN ARR (LTAI, LTBS)",H24,C,Network Measure 2025 - to offload LHCCACC,Possible suspension on D-1 due to convective weather,LHCCACC,NM,14 MAR 2025,Summer2025
,,,NM2188,,,,LHCCFIR,"NOT AVBL FOR TFC
1. DEP EGCC & VIA LHCCWS & ARR (LTFM, LTBJ) _x000D_
2. DEP EGKK & VIA LHCCEAST & ARR (LTFM, LTBJ)",H24,C,"Network Measure 2025 - to offload LHCCACC
1. EGCC DEP should route VIA the EAST or North sector of Hungary
2. EGKK DEP should route  VIA LHCCWS or North sector of Hungary.",,LHCCACC,NM,14 MAR 2025,Summer2025
,,,NM2189,,,,LHCCEAST,"NOT AVBL FOR TFC
DEP LTAI AND-THEN ARR EDDF",H24,C,Network Measure 2025 - to offload LHCCACC,RAD LT2070 prevents routes via LG during some core period of the day.,LHCCACC,NM,14 MAR 2025,Summer2025
,,,NM2190,,,,LHCCEAST,"NOT AVBL FOR TFC
DEP LGSA AND-THEN ARR EKCH",H24,C,Network Measure 2025 - to offload LHCCACC,,LHCCACC,NM,14 MAR 2025,Summer2025
,,,NM2191,,,,LHCCFIR,"NOT AVBL FOR TFC
DEP EBBR AND-THEN ARR LTFM",H24,C,Network Measure 2025 - to offload LHCCACC,,LHCCACC,NM,14 MAR 2025,Summer2025
,,,NM2193,,,,LHCCFIR,"NOT AVBL FOR TFC
DEP LTFM AND-THEN ARR LFPG",H24,C,Network Measure 2025 - to offload LHCCFIR,Possible suspension on D-1 due to convective weather,LHCCACC,NM,14 MAR 2025,Summer2025
,,,NM2194,,,,"(KEROP, TONDO)","NOT AVBL FOR TFC
VIA LHCCEAST",H24,C,Network Measure 2025 - to offload LHCCFIR,AOG/31,LHCCACC,NM,14 MAR 2025,Summer2025
,,,NM2201,,,,LFEEKHR,"NOT AVBL FOR TFC
DEP EDDF AND-THEN ARR (S***, M***, T***, D***, K***)",(09:00-18:00),C,To reduce complexity in the LFEEKHR sector. Concerned traffic should avoid vertically or horizontally the sector.,,LFEEACC,NM,10 APR 2025,Summer2025
,,,NM2203,,,,EDYYBUTA,"NOT AVBL FOR TFC
DEP (LC**, LG**, LT**, HE**) AND-THEN ARR (EGSS, EGGW)",SUN-FRI (21:00-00:00),C,"Summer 2025 to offload Brussels sector group.
Traffic shall file vis NOGRO",Possible suspension on D-1 due to convective weather,EDYYUAC,NM,14 MAR 2025,Summer2025
,,,NM2204,,,,LDZOCTA,"NOT AVBL FOR TFC
DEP (LI EXC LIPZ, LIPQ, LIPH) AND-THEN ARR (LG EXC LGKV, LGLM, LGTS)",(04:00-22:00),C,To reduce overloads in Croatia during Summer 2025. RR10LDZ scenario transformed into RAD for Summer 2025.,Possible suspension on D-1 due to convective weather,LDZACC,NM,14 MAR 2025,Summer2025
,,,NM2205,,,,LDZOCTA,"NOT AVBL FOR TFC
DEP LI** AND-THEN ARR LI**",H24,C,To reduce overloads in Croatia during Summer 2025. RR11LDZ scenario transformed into RAD for Summer 2025.,Possible suspension on D-1 due to convective weather,LDZACC,NM,14 MAR 2025,Summer2025
,,,NM2208,,,,LDZOCTA,"NOT AVBL FOR TFC
DEP (LG** EXC (LGRP, LGKO, LGSM, LGMT, LGHI, LGLM)) AND-THEN ARR (LS** EXC (LSZ*, LSP*, LSM*))",(09:00-20:00),C,To reduce overloads in Croatia during Summer 2025. RR15LDZ scenarii transformed into RAD for Summer 2025.,Possible suspension on D-1 due to convective weather,LDZACC,NM,14 MAR 2025,Summer2025
,,,NM2209,,,,LDZOCTA,"NOT AVBL FOR TFC
DEP (LG** EXC LGKV, LGLM, LGTS) AND-THEN ARR (LI** EXC LIPZ, LIPQ, LIPH)",(06:00-21:00),C,To reduce overloads in Croatia during Summer 2025. RR13LDZ scenarii transformed into RAD for Summer 2025.,Possible suspension on D-1 due to convective weather,LDZACC,NM,14 MAR 2025,Summer2025
,,,NM2210,,,,VELBA,"NOT AVBL FOR TFC
1. VIA LRBBCTA EXC_x000D_
    a. ARR (LU**, LR**)_x000D_
    b. DEP BKPR","H24_x000D_
",C,"This traffic shall file VIA point ATFIR. To be monitored.
To reduce the complexity in LBSRSWA0.
 ",Start date was advanced from 15 May 2025 to 17 Apr 2025,LBSRACC,NM,29 MAR 2025,Summer2025
,,,NM2212,,,,LETNI,"NOT AVBL FOR TFC
DEP LTFM AND-THEN ARR (D***, F***, G***, H***) & RFL ABV FL325 IN LBSRCTA",H24,C,To offload upper sectors in LBSRSOA0. This traffic normally should route via Greece on shorter routes,Start date was advanced from 15 May 2025 to 17 Apr 2025,LBSRACC,NM,29 MAR 2025,Summer2025
