ARR ID,ARR AD,"First PT STAR /
STAR ID",DCT ARR PT,ARR FPL Option,"ARR Time
Applicability","ARR Operational
Goal",ARR Remarks,NAS / FAB,"Release
Date"
LF5802,LFLW,,"GILUR, XERAK, ROMAK","COMPULSORY FOR TFC
via LFBBUBDX
------
NOT AVBL FOR TFC
via LFBBUBDX except
1. via TUPAR DCT CNA DCT UVELI DCT LAVRA V14 GILUR
2. via TOPTU DCT TOU DCT GAI V12 GILUR
3. via ANETO DCT AGN DCT LAVRA V14 GILUR
4. via GIROM DCT AGN DCT LAVRA V14 GILUR
5. via NATPI DCT EVNAM DCT AGN DCT LAVRA V14 GILUR
6. via GEANT DCT ROCAN DCT TOU DCT AGN DCT LAVRA V14 GILUR
7. via FJR DCT GAI V12 GILUR
8. via ESIDA DCT LERGA DCT MINSO DCT ROMAK
9. via REPSI DCT LERGA DCT MINSO DCT ROMAK
10. via SOPIL DCT BALAN DCT LMG DCT MAKOX G36 ESISI T616 XERAK
11. via ENUPA [DCT/G21] KUKOR DCT GUERE DCT EVPOK DCT MAKOX G36 ESISI T616 XERAK
12. via DISAK DCT DIRMO DCT ETAMO DCT ADEKA DCT CFA A27 MEN V14 ROMAK
13. via ERIXU DCT ETAMO DCT ADEKA DCT CFA A27 MEN V14 ROMAK
14. via ERIXU DCT ETAMO DCT GUERE DCT EVPOK DCT MAKOX G36 ESISI T616 XERAK
15. via DEPOM DCT DIRMO DCT ETAMO DCT ADEKA DCT CFA A27 MEN V14 ROMAK
16. via SIQLE DCT LAKOB DCT KUKOR DCT ADEKA DCT CFA A27 MEN V14 ROMAK",H24,"Airport connectivity
----
to organize ARR in LFBBUBDX","FRA rule
In CACD define as per Annex3B:
UVELI DCT LAVRA, AGN DCT LAVRA, MINSO DCT ROMAK: MEA-UNL
DEPOM DCT DIRMO: FL135-UNL
FJR DCT GAI : FL145-UNL
Other DCTs: FL195-UNL",LF,18 MAY 2023
EKED5500,"EKEB,EKBI,EKVD,EKOD,EKSB,EKSP",,"BADOS,CORIS,GIKOG,LEGPI,OLDIP,WELGO,DHE,TUGDU,EKERN,UMVUP,RENSU,ABGEB,NIGAD, AMLUH, HAM","NOT AVBL FOR TFC
ARR EKEB,EKBI,EKVD,EKOD,EKSB,EKSP",H24,To prevent filing too long DCTs ARR Southern ADs in EKDK FIR from EDWW,,"EK, ED",26 APR 2023
EN5595,ENBO,,"BNN,EMDAM,GEPTU,PIKOX,ODNOS","NOT AVBL FOR TFC
acft-eqpt (D1, D2, D3, D4, O1, O2, O3, O4)
with-rfl-above FL095
except flt-type X",H24,RNAV1/RNP1 equipped flights shall file via published STAR if RFL above FL095,,EN,27 APR 2023
LC5507,LCLK,BONEK,,"NOT AVBL FOR TFC
ARR LCLK
Except
1. VIA TOSKA DCT BONEK
2. VIA EVENO and then DASNI and then BONEK
3. VIA TOMBI DCT BONEK
4. VIA TOMBI and then DASNI and then BONEK
------
COMPULSORY FOR TFC
VIA TOSKA, EVENO, TOMBI","1,2,4. H24
3. 21:30..04:30 (20:30..03:30)
------
H24",To Facilitate FRA Operations,,LC,02 MAY 2023
ED5610,EDTY,LBU,,"COMPULSORY FOR TFC
VIA LBU",H24,ARR EDTY via LBU shall file LBU STAR. Other options are not allowed,,ED,03 MAY 2023
LG5514,LGTS,ALIKO,,"COMPULSORY FOR TFC
VIA LWSSFIR","H24
",To segregate departing and arriving traffic,,LG,04 MAY 2023
LF7197,LFPM,,OLZOM,,H24,ARR Facilitation     ,Cf LF Sup AIP 257/22,LF,16 MAY 2023
EV5506,EVLA,,"ABREX, ABRUM, AMRIT, ARBIS, LEPVA, VASAB, ROKSO ",,H24,to facilitate arriving traffic,,EV,10 MAY 2023
LL5508,LLHA,,"GALIM, ATLIT",,H24,To facilitate flight planning for arrival.,,LL,23 MAY 2023
EP5537,EPPO,,OBOLA,"ONLY AVBL FOR TFC
DEP EPPO WITH RFL BLW FL095",H24,To allow shorter flight planning option for training flights from EPPO to EPPO,,EP,24 MAY 2023
LR5594,LRBV,,EBCOL,"NOT AVBL FOR TFC
ARR (LRBV)
EXC
VIA (TOMET) DCT/Z922 (COZMU) DCT/Z922 (EBCOL)",H24,To facilitate FRA operations,,LR,03 JUN 2023
LR5595,LRBV,,OBCAS,"NOT AVBL FOR TFC
ARR (LRBV)
EXC
VIA (LAPKA) DCT (OBCAS)",H24,To facilitate FRA operations,,LR,03 JUN 2023
LR5596,LRBV,,LEBAT,"NOT AVBL FOR TFC
ARR (LRBV)
EXC
1. VIA (ZULOC) DCT (LEBAT)
2. VIA (BUKEL) DCT (PELUR) DCT (LEBAT)",H24,To facilitate FRA operations,,LR,03 JUN 2023
LE5713,LECO,,AGADO,"COMPULSORY FOR TFC
DEP GCLP/TS/XO/RR/FV via LPPCCTA",H24,"No STAR available, expect ATC instruction",,LE,26 MAY 2023
LE5718,LEVX,AGADO,,"COMPULSORY FOR TFC
DEP GCLP/TS/XO/RR/FV via LPPCCTA",H24,To segregate traffic flows,,LE,26 MAY 2023
LE5720,LEST,,AGADO,"COMPULSORY FOR TFC
DEP GCLP/TS/XO/RR/FV via LPPCCTA",H24,"No STAR available, expect ATC instructions",,LE,26 MAY 2023
UG5532,UGSB,"ROLIN, SARPI",,"NOT AVBL FOR TFC
VIA (GUSLI, LURIS, KUFAN, ADEKI, TISOT, TAVRO, OGEVI)",H24,To facilitate correct ARR traffic flow in Batumi TMA,,UG,26 MAY 2023
EK5532,EKCH,TESPI,,"NOT AVBL FOR TFC
VIA (EDYYDJEV, EDYYDHOL)",H24,To force traffic onto the correct STAR. Traffic via EDYY JEV/HOL sectors shall use TUDLO or MONAK STAR.,,EK,27 MAY 2023
LK5578,LKCS,BUDWA,,"COMPULSORY FOR TFC
VIA DOLUP, VEMUT, ODOMO, MAREM",H24,"To force traffic on correct ARR route

Traffic via TMA Praha shall file YUJKI DCT PEMEL DCT BUDWA",,LK,28 JUN 2023
LK5579,LKCS,TABEM,,"COMPULSORY FOR TFC
1. VIA OMELO, HDO, RASAN, TOMTI
EXC VIA LKPRTMA VIA OKL DCT DOBEN DCT BUDWA
2. VIA BAVOK, PADKA
3. VIA LZBBFIR EXC VIA LOVVE16, LOWWAPP AND THEN DITIS",H24,"To force traffic on correct ARR route

Traffic via TMA Praha shall file GOLOP DCT OKL DCT DOBEN DCT BUDWA or GOLOP DCT OKL DCT VOZ and then TABEM",,LK,28 JUN 2023
LF5816,"LFBH, LFDN",,OLERO,"ONLY AVBL FOR TFC
DEP LFBH/BN/DN/DP",H24,To improve connection for flights ,,LF,14 AUG 2023
LO5557,LOWK,ARNOS,,"ONLY AVBL FOR TFC
VIA LIPPCTA, LJLACTA
------
NOT AVBL FOR TFC
VIA MALUG
------
NOT AVBL FOR TFC
VIA (EDMMTEG, EDMMTRU, EDUUALP1L, EDUUCHI1C) AND THEN VIA LOVVW16",H24,To force traffic onto the dedicated STAR EVAXI.,,LO,07 JUL 2023
LS5624,LSZH,WIL,,"NOT AVBL FOR TFC
VIA EDGGBAD",H24,To avoid inventive flight planning. Traffic shall file via RILAX,,LS,17 JUL 2023
LF7248,LFMH,,LSE,"COMPULSORY FOR TFC
VIA MILPA",H24,Shortest route + FDPS limitation,,LF,11 JUL 2023
GC5529,GCFV,GDV,,"NOT AVBL FOR TFC
except
1. DEP GCXO/ LA/ TS
2. via APASO, BIPET, LIMAL, ROSTA, ORTIS

------
COMPULSORY FOR TFC
1. DEP GCXO/ LA/ TS
2. via APASO, BIPET, LIMAL, ROSTA
3. DEP LPMA / PS, AZORES_GROUP via ORTIS
------
NOT AVBL FOR TFC
via ORTIS except
1. DEP LPMA / PS, AZORES_GROUP
2. type B38M/B39M","H24
------
SAT/SUN H24",Traffic allocation within Canarias TMA,,GC,09 AUG 2023
GC5527,GCFV,KOPUD,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCLP / HI / GM",H24,Traffic allocation within Canarias TMA,,GC,09 AUG 2023
GC5535,GCGM,,TFS,"ONLY AVBL FOR TFC
DEP GCLB/ TS / LA / HI
------
COMPULSORY FOR TFC
DEP GCTS / LA / HI",H24,"Traffic allocation within Canarias TMA
No STAR available, expect ATC instructions",,GC,09 AUG 2023
GC5604,GCGM,,LARYS,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCRR",H24,"Traffic allocation within Canarias TMA
No STAR available, expect routing via LARYS-TFN-TESEL-YEQAY",,GC,09 AUG 2023
GC5536,GCGM,,LORPO,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCFV",H24,"Traffic allocation within Canarias TMA
No STAR available, expect routing via LORPO-DRANO-SARWO-MOVAS",,GC,09 AUG 2023
GC5532,GCLA,,ARACO,"ONLY AVBL FOR TFC
DEP GCLB / LP / XO / HI / GM
------
COMPULSORY FOR TFC
DEP GCLP / XO / HI / GM",H24,"Traffic allocation within Canarias TMA
No STAR available, expect ATC instructions",,GC,09 AUG 2023
GC5500,GCLP,,LPC,"ONLY AVBL FOR TFC
DEP GCLB / LP / XO / LA
------
COMPULSORY FOR TFC
DEP GCXO / LA",H24,"Traffic allocation within Canarias TMA
No STAR available, expect ATC instructions",,GC,09 AUG 2023
GC5508,GCTS,,TFS,"ONLY AVBL FOR TFC
DEP GCLB / GM
------
COMPULSORY FOR TFC
DEP GCGM",H24,"Traffic allocation within Canarias TMA
No STAR available, expect ATC instructions.",,GC,09 AUG 2023
GC5514,GCXO,,TFN,"ONLY AVBL FOR TFC
1. DEP GCLB, GCXO, GCLP, GCLA, GCHI
2. VIA URQUI, ODEGI, ROTUM, REMGI, COSTI
------
COMPULSORY FOR TFC
DEP GCLP, GCLA, GCHI
------
NOT AVBL FOR TFC
DEP L***, E***, U***",H24,"Traffic allocation within Canarias TMA
No STAR available, expect ATC instructions.",,GC,09 AUG 2023
LE5797,GCGM,,YEQAY,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCXO, GCLA",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LE5798,GCGM,,MOVAS,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCLP",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LE5799,GCLA,MOROD,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCTS",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LE5800,GCLP,PELIN,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCTS",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LE5801,GCLP,YELBE,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCHI",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LE5802,GCLP,ESIQE,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCGM",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LE5803,GCTS,YEQAY,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCXO, GCLA",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LE5804,GCTS,YELBE,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCHI",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LE5805,GCTS,LOMAS,,"ONLY AVBL AND COMPULSORY FOR TFC
1. DEP GCLP
2. VIA COSTI
------
NOT AVBL FOR TFC
DEP L***, E***, U***",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LE5806,GCXO,BOXCO,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCGM",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LE5807,GCXO,COSSE,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP GCTS",H24,Traffic allocation within Canarias TMA,,LE,09 AUG 2023
LF5668,LFOT,,AMB,"ONLY AVBL FOR TFC
Type non-RNAV",H24,allow connection for non-RNAV aircraft,STAR are published for RNAV aircraft,LF,07 JUL 2023
LF7229,"LFPG, LFPB",ROMGO,,"ONLY AVBL AND COMPULSORY FOR TFC
1. VIA PEPAX DCT ROMGO
2. VIA ETPIL DCT ROMGO
3. VIA ELKUK DCT ROMGO
4. VIA LATGO DCT ROMGO",H24,Traffic organisation,,LF,20 JUL 2023
LF7250,LFCR,MINPA,MINPA,"COMPULSORY FOR TFC
VIA MINPA",H24,To organize Arrivals in LFMMFIR,,LF,15 JUL 2023
LA5510,LATI,DITAN,,"ONLY AVBL FOR TFC
VIA (GOKEL, PAPIZ)",H24,To facilitate correct ARR traffic flow,,LA,17 JUL 2023
LA5511,LAKU,RINAV,,"ONLY AVBL FOR TFC
1. VIA (AKIKA, MAVAR, PETAK, PAPIZ, DIMIS)
2. DEP LATI",H24,facilitating correct ARR flow to LAKU,,LA,17 JUL 2023
LO5555,LOWW,BUDEX,,"COMPULSORY FOR TFC
ARR LOWW VIA BUDEX 
WHEN STAR (BUDEX) IS AVBL & WITH RFL ABV FL165",H24,To force traffic onto dedicated STAR,,LO,25 JUL 2023
LO5544,LOWW,MASUR,,"ONLY AVBL FOR TFC
1. DEP EDDM
2. DEP LOVVFIR
    EXC DEP LOWI
3. VIA AKIMA",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5503,LOWG,"(LEOBE, RUPET, GOTAR, GBG, MUREG, GOLVA, RADLY, ABIRI)",,"COMPULSORY FOR TFC
ACFT-PBN (A1, B1, B2, B3, B4, B5, B6, C1, C2, C3, C4, D1, D2, D3, D4)",H24,NON RNAV equipped flights shall file via GRZ/GBG,,LO,25 JUL 2023
LO5534,LOWG,MUREG,,"ONLY AVBL FOR TFC
VIA OBUTI",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5535,LOWG,GOLVA,,"NOT AVBL FOR TFC
VIA OBUTI",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5536,LOWG,ABIRI,,"NOT AVBL FOR TFC
VIA LJLAACC",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5537,LOWI,SBG,,"ONLY AVBL FOR TFC
WITH RFL BLW FL125",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5541,LOWK,ABIRI,,"NOT AVBL FOR TFC
VIA LJLAACC",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5505,LOWL,"(DEXIT, ADLET, NUBRA, SITNI, LIMRA, NEMAL, AKIMA, LNZ, SBG, STO)",,"COMPULSORY FOR TFC
ACFT-PBN (A1, B1, B2, B3, B4, B5, B6, C1, C2, C3, C4, D1, D2, D3, D4)",H24,NON RNAV equipped flights shall file via LNZ,,LO,25 JUL 2023
LO5512,LOWW,BARUG,,"ONLY AVBL FOR TFC
DEP (LOWL, LOL*)",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5545,LOWW,LAPNA,,"COMPULSORY FOR TFC
ARR LOWW VIA LJLAACC WITH RFL ABV FL125",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5547,LOWW,NIGSI,,"ONLY AVBL FOR TFC
1. VIA (LOWKAPP, LOWGAPP)
    EXC VIA (GOTAR, SUNIS)
2. VIA DIMLO
3. VIA STAR (ABTAN/LAPNA/OBUTI)",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5533,LOWG,GBG,,"NOT AVBL FOR TFC
VIA (LDZON, LDZATMA)",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5538,LOWK,BERTA,,"ONLY AVBL FOR TFC
VIA LJLACTA",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5540,LOWK,DIPSA,,"ONLY AVBL FOR TFC
VIA LJLACTA",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5539,LOWK,KLAGY,,"ONLY AVBL FOR TFC
VIA LJLACTA",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5506,LOWL,LNZ,,"ONLY AVBL FOR TFC
WITH RFL BLW 7500FT AMSL IN LOVVFIR",H24,To reduce complexity.,,LO,25 JUL 2023
LO5507,LOWL,SBG,,"ONLY AVBL FOR TFC
WITH RFL BLW FL125 IN LOVVFIR",H24,To reduce complexity.,,LO,25 JUL 2023
LO5504,LOWK,"(EVAXI, ARNOS, BERTA, KLAGY, DIPSA, ABIRI, TISMA)",,"COMPULSORY FOR TFC
ACFT-PBN (D1, D2)",H24,"NON RNAV and NOT ACFT-PBN (D1, D2)  equipped flights shall file via KFT",,LO,25 JUL 2023
LO5510,LOWS,"(MATIG, NUBRA, RASTA, UNKEN, TRAUN, TITIG, BADIT)",,"COMPULSORY FOR TFC
ACFT-PBN (D1, D2)",H24,"NON RNAV and NOT ACFT-PBN (D1, D2)  equipped flights shall file via SBG",,LO,25 JUL 2023
LO5530,LOWW,"(TOVKA, MIKOV, LANUX, NATEX)",,"NOT AVBL FOR TFC
VIA (LOVVN16, LOWLAPP, LOVVS16, LOWGAPP)",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5542,LOWL,SITNI,,"NOT AVBL FOR TFC
VIA (LOVVS16, LOWGAPP)",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5543,LOWL,LIMRA,,"NOT AVBL FOR TFC
VIA (LOVVE16, LOWWAPP)",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
LO5550,LOWW,VENEN,,"NOT AVBL FOR TFC
VIA (LOVVB16, LOVVS16)
------
ONLY AVBL FOR TFC
1. VIA BUDEX 
     a. STAR (BUDEX) IS NOT AVBL
     b. WITH RFL BLW FL165
2. VIA (LAMSI, DEXIT)",H24,To segregate departure and arrival  flows,,LO,25 JUL 2023
LO5553,LOWS,MATIG,,"COMPULSORY FOR TFC
ARR LOWS VIA (LOVVN16, LOWLAPP)
EXC NOT ACFT-PBN (D1, D2)",H24,"To guide flights to the dedicated STAR
to avoid additional ATCO workload",,LO,25 JUL 2023
LO5532,LOWG,RADLY,,"NOT AVBL FOR TFC
VIA (LOVVW16, LOWKAPP)",H24,To force traffic onto the dedicated STAR,,LO,25 JUL 2023
EG5781,EGNX,,ROKUP,"ONLY AVBL FOR TFC
acft-eqpt NOT (D1, D2, D3, D4, O1, O2, O3, O4)
ARR EGNX
------
COMPULSORY FOR TFC
acft-eqpt NOT (D1, D2, D3, D4, O1, O2, O3, O4)
ARR EGNX
Except via (DTY, HEMEL, WELIN)",H24,"To enable connectivity for RNAV5 arrivals from the north and enforce standard routing.  RNAV1 arrivals from the north shall normally file via the appropriate STAR.  Not applicable to arrivals from the south, which shall file via the DTY/HEMEL STARs.",,EG,13 JUL 2023
ED5500,EDTM,,RAVED,"COMPULSORY FOR TFC
ARR EDTM VIA LSAZALL
EXC VIA 
1. LEBSO T728 ARSUT
2. DEP BASEL_GROUP VIA ELBEG Y715 ARSUT",H24,To force traffic inbound EDTM on published RNP APCH procedures,,ED,23 JUL 2023
ED5508,EDDS,BADSO,,"COMPULSORY FOR TFC
VIA KRH",H24,To avoid unintented DCT filing and force traffic onto correct STAR,,ED,23 JUL 2023
ED5509,EDDS,REUTL,,"COMPULSORY FOR TFC
VIA (SUL, ARSUT)",H24,To avoid unintented DCT filing and force traffic onto correct STAR,,ED,23 JUL 2023
ED5525,ETNG,,GIX,"COMPULSORY FOR TFC
VIA SOBTU DCT GIX",H24,To ensure automated data exchange between Langen ACC and Beek App.,,ED,23 JUL 2023
ED5546,EDHL,,LYE,"ONLY AVBL FOR TFC
ACFT-PBN NOT( D1, D2, D3, D4, O1, O2, O3, O4)",H24,to force traffic via the correct arrival points/Routing. All other traffic shall file RNAV-1 STARs.,,ED,23 JUL 2023
ED5547,EDHI,,HAM,"ONLY AVBL FOR TFC
ACFT-PBN NOT (D1, D2, D3, D4, O1, O2, O3, O4)",H24,to force traffic via the correct arrival points/routing.,,ED,23 JUL 2023
ED5548,EDHI,,"(BOGMU, RARUP, NOLGO, RIBSO)","ONLY AVBL FOR TFC
ACFT-PBN (D1, D2, D3, D4, O1, O2, O3, O4)",H24,to force traffic via the correct arrival points/routing.,,ED,23 JUL 2023
ED5502,EDDH,,HAM,"ONLY AVBL FOR TFC
1. DEP EDHL
2. ACFT-PBN NOT(D1, D2, D3, D4, O1, O2, O3, O4)",H24,"1. to force traffic via the correct arrival points/Routing
2. All other traffic shall file RNAV-1 STARs.",,ED,23 JUL 2023
ED5549,EDDB,,"(KETAP, OGBER, KLF, ATGUP, NUKRO)",,H24,to force traffic via the correct arrival points/routing,,ED,23 JUL 2023
ED5553,EDDS,,STG,"ONLY AVBL FOR TFC
VIA KPT P66 DITBA",H24,To allow ARR EDDS to file via KPT P66 DITBA DCT STG. (for the DCT see RAD APP04),,ED,23 JUL 2023
ED5517,EDLW,ADEMI,,"COMPULSORY FOR TFC
VIA
1. BADGO Z850 ADEMI
2. RUNER T842 KULIX
3. AFNAF M170 ADEMI",H24,To force traffic onto correct STAR,,ED,23 JUL 2023
ED5520,EDDE,ROBEL,,"ONLY AVBL AND COMPULSORY FOR TFC
ACFT-PBN (D1, D2, D3, D4, O1, O2, O3, O4) VIA (ERSET, MADET)",H24,to force traffic via the correct arrival points/routing,,ED,23 JUL 2023
ED5523,EDDE,NARUS,,"ONLY AVBL AND COMPULSORY FOR TFC
ACFT-PBN  (D1, D2, D3, D4, O1, O2, O3, O4) VIA (TABAT, LASGA, VAGAB)",H24,to force traffic via the correct arrival points/routing,,ED,23 JUL 2023
ED5524,EDDE,RELKO,,"ONLY AVBL AND COMPULSORY FOR TFC
ACFT-PBN  (D1, D2, D3, D4, O1, O2, O3, O4) VIA (SUVUT, LASTO, TADUV)",H24,to force traffic via the correct arrival points/routing,,ED,23 JUL 2023
ED5568,ELLX,"BITBU2D, BITBU2E, BITBU2P",,"NOT AVBL FOR TFC
VIA EDGGFIR",H24,"to forcc traffic to file via BETEX (e.g. BITBU Z110 BETEX). 
This reflects tactical shortcuts given by ATCOs and agreed procedure between EDGGACC and ELLXAPP
",,ED,23 JUL 2023
ED5532,EDDS,,LBU,"ONLY AVBL FOR TFC
VIA (L173, T726, Q163, Y712, Z729)",H24,To allow flightplanning for ARR EDDS from north via LBU after the DCT limit has been set to 0NM to avoid creative FPLs,,ED,23 JUL 2023
ED5501,EDTM,,ARSUT,"COMPULSORY FOR TFC
ARR EDTM VIA (EDGGREU, EDGGBAD) EXC VIA LSAZCTA AND THEN RAVED",H24,To force traffic inbound EDTM on published RNP APCH procedures,,ED,23 JUL 2023
ED5542,EDDP,YAWOY,,"ONLY AVBL FOR TFC
ACFT-PBN (D1, D2, D3, D4, O1, O2, O3, O4) VIA IVQOQ",H24,to force traffic via the correct arrival points/routing,,ED,23 JUL 2023
ED5543,EDDP,GOXLI,,"ONLY AVBL FOR TFC
ACFT-PBN (D1, D2, D3, D4, O1, O2, O3, O4) VIA (LASTO,TAMEB, VOCIM, TABAT)",H24,"to force traffic via the correct arrival points/routing
",,ED,23 JUL 2023
ED5545,EDDP,LUXBO,,"ONLY AVBL FOR TFC
ACFT-PBN (D1, D2, D3, D4, O1, O2, O3, O4) VIA UWBAZ",H24,"to force traffic via the correct arrival points/routing
",,ED,23 JUL 2023
ED5544,EDDP,KOJEC,,"ONLY AVBL FOR TFC
ACFT-PBN (D1, D2, D3, D4, O1, O2, O3, O4) via (KENIG, ESEGU, BERDI)",H24,"to force traffic via the correct arrival points/routing
",,ED,23 JUL 2023
ED5551,EDDF,KERAX 4A/4D,,"ONLY AVBL AND COMPULSORY FOR TFC
via KERAX 
ACFT-PBN  (D1, D2, D3, D4, O1, O2, O3, O4)",H24,"To force RNAV-1 equipped flights to use correct RNAV STARs. Heavies (ACFT type (A38*/MD11/B74*/C-5 Galaxy/AN124/AN225/E3A/KC35)), CARGO, GAT, shall expect landing on RWY25L/07R.
Switchover to southerly runway may be expected on turn to final. 
Assignment of KERAX 3B/3C STAR by ATC is possible.
In case of RCF landing on RWY25L/07R shall be performed.",,ED,23 JUL 2023
ED5552,EDDF,SPESA 4B/4C,,"ONLY AVBL FOR TFC
ACFT-PBN (D1, D2, D3, D4, O1, O2, O3, O4)",H24,To force RNAV-1 equipped flights approaching from the South on correct STAR. Switchover to Runway 25R/07L for landing can happen upon turn to final when tactical situation requires. ,,ED,23 JUL 2023
ED5561,EDDF,ROLIS 4A/4D,,"ONLY AVBL AND COMPULSORY FOR TFC
VIA ROLIS
ACFT-PBN (D1, D2, D3, D4, O1, O2, O3, O4)",H24,"To force RNAV-1 equipped flights to use correct RNAV STARs. Heavies (ACFT type (A38*/MD11/B74*/C-5 Galaxy/AN124/AN225/E3A/KC35)), CARGO, GAT, shall expect landing on RWY25L/07R.
Switchover to southerly runway may be expected on turn to final. 
Assignment of ROLIS 3B/3C STAR by ATC is possible.
In case of RCF landing on RWY25L/07R shall be performed.",,ED,23 JUL 2023
ED5506,EDDF,EMPAX 5B/5C,,"ONLY AVBL AND COMPULSORY FOR TFC
ACFT-PBN (D1, D2, D3, D4, O1, O2, O3, O4) via LADOL",H24,To force RNAV-1 equipped flights to use correct RNAV STARs. ,,ED,23 JUL 2023
ED5605,EDDF,TANJO 1A/ 1B/ 1C/ 1D,,"ONLY AVBL AND COMPULSORY FOR TFC
VIA TANJO
ACFT-PBN (O1, O2, O3, O4)",H24,To force RNP-1 equipped flights to use correct RNP STARs. ,,ED,23 JUL 2023
LA5506,LATI,ELBAK,,"ONLY AVBL FOR TFC
VIA (DIMIS, PINDO, TUMBO, VJOSA, NIKRO)",H24,To facilitate correct ARR traffic flow,,LA,25 JUL 2023
LA5509,LATI,DIRES,,"ONLY AVBL FOR TFC
VIA (GOKEL, PAPIZ)",H24,To facilitate correct ARR traffic flow,,LA,25 JUL 2023
LA5508,LATI,INLOT,,"ONLY AVBL FOR TFC
1. VIA AKIKA
2. DEP LAKU",H24,To facilitate correct ARR traffic flow,,LA,25 JUL 2023
